customer_id,customer_code,customer_name,region_id,city,channel,tier,created_at
9612,C0009612,Customer 9612,3,Kolkata,General Trade,Gold,2021-12-01T00:00:00
9613,C0009613,Customer 9613,1,Noida,Modern Trade,Bronze,2023-03-21T00:00:00
9614,C0009614,Customer 9614,3,Kolkata,General Trade,Silver,2022-09-17T00:00:00
9615,C0009615,Customer 9615,2,Kochi,E-Commerce,Bronze,2025-01-18T00:00:00
9616,C0009616,Customer 9616,4,Surat,E-Commerce,Silver,2024-04-12T00:00:00
9617,C0009617,Customer 9617,4,Mumbai,Modern Trade,Bronze,2024-05-30T00:00:00
9618,C0009618,Customer 9618,1,Noida,E-Commerce,Bronze,2022-02-06T00:00:00
9619,C0009619,Customer 9619,1,Noida,Modern Trade,Bronze,2023-10-21T00:00:00
9620,C0009620,Customer 9620,4,Mumbai,Modern Trade,Silver,2024-03-06T00:00:00
9621,C0009621,Customer 9621,2,Chennai,Modern Trade,Bronze,2022-12-28T00:00:00
9622,C0009622,Customer 9622,4,Surat,Modern Trade,Silver,2021-09-26T00:00:00
9623,C0009623,Customer 9623,3,Kolkata,Institutional,Bronze,2021-08-02T00:00:00
9624,C0009624,Customer 9624,5,Bhopal,General Trade,Silver,2021-08-28T00:00:00
9625,C0009625,Customer 9625,1,Delhi,General Trade,Bronze,2023-11-09T00:00:00
9626,C0009626,Customer 9626,5,Nagpur,Institutional,Bronze,2023-03-02T00:00:00
9627,C0009627,Customer 9627,1,Jaipur,E-Commerce,Bronze,2021-02-28T00:00:00
9628,C0009628,Customer 9628,4,Pune,Institutional,Silver,2023-06-29T00:00:00
9629,C0009629,Customer 9629,1,Noida,E-Commerce,Bronze,2024-09-11T00:00:00
9630,C0009630,Customer 9630,4,Pune,Modern Trade,Gold,2022-01-05T00:00:00
9631,C0009631,Customer 9631,2,Kochi,E-Commerce,Bronze,2021-06-10T00:00:00
9632,C0009632,Customer 9632,5,Nagpur,General Trade,Bronze,2022-01-11T00:00:00
9633,C0009633,Customer 9633,2,Chennai,Institutional,Bronze,2021-06-30T00:00:00
9634,C0009634,Customer 9634,1,Gurgaon,E-Commerce,Silver,2024-06-04T00:00:00
9635,C0009635,Customer 9635,3,Patna,General Trade,Bronze,2021-05-10T00:00:00
9636,C0009636,Customer 9636,3,Kolkata,Modern Trade,Silver,2021-04-28T00:00:00
9637,C0009637,Customer 9637,4,Mumbai,E-Commerce,Bronze,2024-04-16T00:00:00
9638,C0009638,Customer 9638,2,Chennai,Institutional,Bronze,2024-02-26T00:00:00
9639,C0009639,Customer 9639,5,Nagpur,Institutional,Bronze,2023-04-20T00:00:00
9640,C0009640,Customer 9640,5,Bhopal,E-Commerce,Bronze,2022-06-01T00:00:00
9641,C0009641,Customer 9641,2,Hyderabad,General Trade,Bronze,2023-10-17T00:00:00
9642,C0009642,Customer 9642,3,Guwahati,General Trade,Bronze,2025-01-28T00:00:00
9643,C0009643,Customer 9643,5,Nagpur,E-Commerce,Bronze,2023-07-18T00:00:00
9644,C0009644,Customer 9644,4,Surat,E-Commerce,Silver,2022-01-26T00:00:00
9645,C0009645,Customer 9645,5,Indore,General Trade,Silver,2025-01-08T00:00:00
9646,C0009646,Customer 9646,3,Patna,Modern Trade,Bronze,2023-10-17T00:00:00
9647,C0009647,Customer 9647,3,Kolkata,General Trade,Bronze,2024-08-27T00:00:00
9648,C0009648,Customer 9648,4,Ahmedabad,General Trade,Silver,2021-05-01T00:00:00
9649,C0009649,Customer 9649,2,Bengaluru,E-Commerce,Silver,2023-12-04T00:00:00
9650,C0009650,Customer 9650,3,Guwahati,Modern Trade,Silver,2023-01-26T00:00:00
9651,C0009651,Customer 9651,1,Noida,General Trade,Bronze,2021-04-08T00:00:00
9652,C0009652,Customer 9652,3,Kolkata,Institutional,Bronze,2024-10-26T00:00:00
9653,C0009653,Customer 9653,2,Bengaluru,General Trade,Bronze,2021-10-29T00:00:00
9654,C0009654,Customer 9654,5,Bhopal,Institutional,Bronze,2023-08-05T00:00:00
9655,C0009655,Customer 9655,5,Nagpur,Modern Trade,Silver,2021-03-05T00:00:00
9656,C0009656,Customer 9656,2,Kochi,Modern Trade,Bronze,2023-10-13T00:00:00
9657,C0009657,Customer 9657,5,Bhopal,General Trade,Silver,2021-09-21T00:00:00
9658,C0009658,Customer 9658,2,Hyderabad,General Trade,Bronze,2023-06-02T00:00:00
9659,C0009659,Customer 9659,5,Bhopal,Modern Trade,Bronze,2024-04-14T00:00:00
9660,C0009660,Customer 9660,1,Jaipur,Modern Trade,Bronze,2023-10-10T00:00:00
9661,C0009661,Customer 9661,2,Kochi,Modern Trade,Silver,2023-01-31T00:00:00
9662,C0009662,Customer 9662,1,Noida,General Trade,Bronze,2023-12-01T00:00:00
9663,C0009663,Customer 9663,1,Noida,Modern Trade,Silver,2022-12-30T00:00:00
9664,C0009664,Customer 9664,4,Pune,Institutional,Bronze,2024-03-22T00:00:00
9665,C0009665,Customer 9665,2,Hyderabad,E-Commerce,Bronze,2022-07-01T00:00:00
9666,C0009666,Customer 9666,5,Nagpur,Modern Trade,Silver,2022-07-09T00:00:00
9667,C0009667,Customer 9667,5,Indore,Modern Trade,Bronze,2021-09-07T00:00:00
9668,C0009668,Customer 9668,2,Bengaluru,E-Commerce,Bronze,2021-04-30T00:00:00
9669,C0009669,Customer 9669,1,Delhi,E-Commerce,Bronze,2024-04-07T00:00:00
9670,C0009670,Customer 9670,3,Patna,Modern Trade,Bronze,2024-09-02T00:00:00
9671,C0009671,Customer 9671,2,Bengaluru,General Trade,Gold,2022-11-03T00:00:00
9672,C0009672,Customer 9672,5,Nagpur,E-Commerce,Bronze,2021-12-13T00:00:00
9673,C0009673,Customer 9673,2,Chennai,Modern Trade,Bronze,2022-09-01T00:00:00
9674,C0009674,Customer 9674,5,Indore,E-Commerce,Bronze,2023-09-28T00:00:00
9675,C0009675,Customer 9675,2,Bengaluru,General Trade,Silver,2021-08-25T00:00:00
9676,C0009676,Customer 9676,3,Patna,Modern Trade,Bronze,2022-07-21T00:00:00
9677,C0009677,Customer 9677,3,Patna,Modern Trade,Bronze,2023-10-21T00:00:00
9678,C0009678,Customer 9678,5,Indore,Institutional,Bronze,2023-10-06T00:00:00
9679,C0009679,Customer 9679,4,Mumbai,Institutional,Silver,2021-03-01T00:00:00
9680,C0009680,Customer 9680,1,Delhi,E-Commerce,Gold,2021-07-30T00:00:00
9681,C0009681,Customer 9681,5,Bhopal,Institutional,Bronze,2022-04-25T00:00:00
9682,C0009682,Customer 9682,1,Gurgaon,Modern Trade,Silver,2021-06-22T00:00:00
9683,C0009683,Customer 9683,4,Mumbai,Modern Trade,Silver,2021-07-06T00:00:00
9684,C0009684,Customer 9684,5,Bhopal,Institutional,Gold,2021-10-31T00:00:00
9685,C0009685,Customer 9685,4,Pune,General Trade,Bronze,2022-02-19T00:00:00
9686,C0009686,Customer 9686,1,Noida,E-Commerce,Silver,2022-05-20T00:00:00
9687,C0009687,Customer 9687,4,Mumbai,Modern Trade,Silver,2023-01-14T00:00:00
9688,C0009688,Customer 9688,2,Chennai,General Trade,Bronze,2023-04-20T00:00:00
9689,C0009689,Customer 9689,2,Hyderabad,E-Commerce,Bronze,2024-09-07T00:00:00
9690,C0009690,Customer 9690,5,Bhopal,Modern Trade,Silver,2023-12-06T00:00:00
9691,C0009691,Customer 9691,1,Noida,E-Commerce,Silver,2022-12-12T00:00:00
9692,C0009692,Customer 9692,4,Mumbai,Institutional,Gold,2024-04-12T00:00:00
9693,C0009693,Customer 9693,2,Hyderabad,General Trade,Silver,2023-09-21T00:00:00
9694,C0009694,Customer 9694,3,Kolkata,Institutional,Silver,2022-12-23T00:00:00
9695,C0009695,Customer 9695,4,Ahmedabad,Institutional,Bronze,2022-07-02T00:00:00
9696,C0009696,Customer 9696,1,Gurgaon,General Trade,Silver,2023-06-13T00:00:00
9697,C0009697,Customer 9697,2,Kochi,Institutional,Bronze,2021-03-07T00:00:00
9698,C0009698,Customer 9698,4,Surat,General Trade,Bronze,2023-01-09T00:00:00
9699,C0009699,Customer 9699,4,Surat,Modern Trade,Bronze,2023-01-03T00:00:00
9700,C0009700,Customer 9700,1,Gurgaon,Institutional,Gold,2023-07-30T00:00:00
9701,C0009701,Customer 9701,3,Kolkata,General Trade,Bronze,2023-03-11T00:00:00
9702,C0009702,Customer 9702,1,Noida,Institutional,Bronze,2021-05-24T00:00:00
9703,C0009703,Customer 9703,5,Bhopal,E-Commerce,Gold,2021-12-20T00:00:00
9704,C0009704,Customer 9704,5,Indore,General Trade,Bronze,2024-04-19T00:00:00
9705,C0009705,Customer 9705,4,Surat,E-Commerce,Bronze,2021-12-28T00:00:00
9706,C0009706,Customer 9706,5,Nagpur,General Trade,Bronze,2021-01-08T00:00:00
9707,C0009707,Customer 9707,5,Nagpur,General Trade,Bronze,2022-11-29T00:00:00
9708,C0009708,Customer 9708,2,Hyderabad,Institutional,Silver,2022-08-13T00:00:00
9709,C0009709,Customer 9709,2,Hyderabad,E-Commerce,Gold,2024-06-15T00:00:00
9710,C0009710,Customer 9710,2,Bengaluru,E-Commerce,Bronze,2021-10-08T00:00:00
9711,C0009711,Customer 9711,4,Pune,E-Commerce,Gold,2023-06-14T00:00:00
9712,C0009712,Customer 9712,1,Delhi,Institutional,Silver,2023-05-13T00:00:00
9713,C0009713,Customer 9713,5,Indore,General Trade,Bronze,2023-08-04T00:00:00
9714,C0009714,Customer 9714,5,Bhopal,E-Commerce,Bronze,2022-10-24T00:00:00
9715,C0009715,Customer 9715,4,Ahmedabad,Institutional,Silver,2022-11-26T00:00:00
9716,C0009716,Customer 9716,5,Nagpur,Modern Trade,Bronze,2024-04-04T00:00:00
9717,C0009717,Customer 9717,1,Noida,Modern Trade,Bronze,2024-05-02T00:00:00
9718,C0009718,Customer 9718,1,Delhi,E-Commerce,Bronze,2022-12-04T00:00:00
9719,C0009719,Customer 9719,4,Ahmedabad,Institutional,Bronze,2021-09-10T00:00:00
9720,C0009720,Customer 9720,5,Indore,Institutional,Silver,2023-05-21T00:00:00
9721,C0009721,Customer 9721,2,Bengaluru,E-Commerce,Bronze,2024-04-23T00:00:00
9722,C0009722,Customer 9722,4,Pune,Modern Trade,Bronze,2024-11-25T00:00:00
9723,C0009723,Customer 9723,1,Noida,E-Commerce,Bronze,2024-08-08T00:00:00
9724,C0009724,Customer 9724,1,Noida,Institutional,Bronze,2023-02-15T00:00:00
9725,C0009725,Customer 9725,2,Chennai,Modern Trade,Gold,2021-06-07T00:00:00
9726,C0009726,Customer 9726,4,Surat,Institutional,Bronze,2025-01-15T00:00:00
9727,C0009727,Customer 9727,4,Surat,E-Commerce,Gold,2024-12-04T00:00:00
9728,C0009728,Customer 9728,5,Bhopal,Institutional,Bronze,2022-02-08T00:00:00
9729,C0009729,Customer 9729,2,Kochi,Modern Trade,Bronze,2021-05-15T00:00:00
9730,C0009730,Customer 9730,1,Noida,General Trade,Bronze,2022-05-27T00:00:00
9731,C0009731,Customer 9731,2,Kochi,General Trade,Silver,2023-02-17T00:00:00
9732,C0009732,Customer 9732,4,Mumbai,Modern Trade,Silver,2023-02-26T00:00:00
9733,C0009733,Customer 9733,3,Patna,General Trade,Bronze,2024-01-02T00:00:00
9734,C0009734,Customer 9734,4,Surat,General Trade,Bronze,2023-06-21T00:00:00
9735,C0009735,Customer 9735,2,Bengaluru,E-Commerce,Gold,2022-03-18T00:00:00
9736,C0009736,Customer 9736,4,Surat,Modern Trade,Bronze,2024-11-21T00:00:00
9737,C0009737,Customer 9737,2,Hyderabad,Institutional,Silver,2023-01-14T00:00:00
9738,C0009738,Customer 9738,3,Kolkata,E-Commerce,Bronze,2025-01-21T00:00:00
9739,C0009739,Customer 9739,5,Nagpur,E-Commerce,Bronze,2021-05-24T00:00:00
9740,C0009740,Customer 9740,1,Gurgaon,Modern Trade,Bronze,2022-12-28T00:00:00
9741,C0009741,Customer 9741,4,Mumbai,Institutional,Bronze,2025-02-04T00:00:00
9742,C0009742,Customer 9742,1,Delhi,E-Commerce,Bronze,2024-07-21T00:00:00
9743,C0009743,Customer 9743,4,Ahmedabad,Modern Trade,Bronze,2022-07-15T00:00:00
9744,C0009744,Customer 9744,3,Patna,General Trade,Silver,2024-01-30T00:00:00
9745,C0009745,Customer 9745,1,Jaipur,General Trade,Silver,2023-01-26T00:00:00
9746,C0009746,Customer 9746,5,Bhopal,Modern Trade,Bronze,2021-11-21T00:00:00
9747,C0009747,Customer 9747,2,Kochi,General Trade,Bronze,2021-08-06T00:00:00
9748,C0009748,Customer 9748,4,Pune,Institutional,Bronze,2022-07-13T00:00:00
9749,C0009749,Customer 9749,4,Pune,Institutional,Bronze,2024-09-27T00:00:00
9750,C0009750,Customer 9750,1,Noida,Institutional,Silver,2024-05-23T00:00:00
9751,C0009751,Customer 9751,3,Kolkata,Modern Trade,Bronze,2022-06-27T00:00:00
9752,C0009752,Customer 9752,1,Delhi,Institutional,Bronze,2024-03-11T00:00:00
9753,C0009753,Customer 9753,4,Surat,E-Commerce,Silver,2024-01-16T00:00:00
9754,C0009754,Customer 9754,5,Indore,General Trade,Bronze,2022-03-10T00:00:00
9755,C0009755,Customer 9755,1,Delhi,General Trade,Bronze,2023-04-11T00:00:00
9756,C0009756,Customer 9756,4,Mumbai,E-Commerce,Bronze,2023-06-18T00:00:00
9757,C0009757,Customer 9757,5,Nagpur,General Trade,Silver,2024-07-27T00:00:00
9758,C0009758,Customer 9758,2,Chennai,E-Commerce,Silver,2024-08-20T00:00:00
9759,C0009759,Customer 9759,3,Patna,General Trade,Bronze,2022-10-24T00:00:00
9760,C0009760,Customer 9760,4,Ahmedabad,Institutional,Silver,2022-05-02T00:00:00
9761,C0009761,Customer 9761,5,Bhopal,Modern Trade,Bronze,2023-09-30T00:00:00
9762,C0009762,Customer 9762,1,Delhi,E-Commerce,Bronze,2021-07-16T00:00:00
9763,C0009763,Customer 9763,3,Kolkata,E-Commerce,Bronze,2023-03-02T00:00:00
9764,C0009764,Customer 9764,2,Chennai,E-Commerce,Bronze,2024-01-30T00:00:00
9765,C0009765,Customer 9765,5,Nagpur,General Trade,Bronze,2024-04-11T00:00:00
9766,C0009766,Customer 9766,1,Delhi,E-Commerce,Bronze,2025-01-17T00:00:00
9767,C0009767,Customer 9767,3,Guwahati,Modern Trade,Bronze,2021-04-11T00:00:00
9768,C0009768,Customer 9768,3,Kolkata,Institutional,Gold,2023-09-02T00:00:00
9769,C0009769,Customer 9769,4,Ahmedabad,E-Commerce,Bronze,2023-06-28T00:00:00
9770,C0009770,Customer 9770,1,Noida,Modern Trade,Bronze,2021-10-23T00:00:00
9771,C0009771,Customer 9771,5,Nagpur,E-Commerce,Bronze,2023-03-25T00:00:00
9772,C0009772,Customer 9772,1,Noida,Institutional,Silver,2024-08-07T00:00:00
9773,C0009773,Customer 9773,3,Patna,Modern Trade,Bronze,2024-03-03T00:00:00
9774,C0009774,Customer 9774,1,Jaipur,E-Commerce,Bronze,2022-11-04T00:00:00
9775,C0009775,Customer 9775,1,Gurgaon,E-Commerce,Silver,2021-08-19T00:00:00
9776,C0009776,Customer 9776,1,Jaipur,Modern Trade,Silver,2023-03-09T00:00:00
9777,C0009777,Customer 9777,4,Surat,Modern Trade,Bronze,2024-04-24T00:00:00
9778,C0009778,Customer 9778,3,Patna,Modern Trade,Silver,2021-03-26T00:00:00
9779,C0009779,Customer 9779,4,Ahmedabad,Modern Trade,Silver,2024-07-11T00:00:00
9780,C0009780,Customer 9780,3,Guwahati,E-Commerce,Gold,2023-12-16T00:00:00
9781,C0009781,Customer 9781,5,Bhopal,E-Commerce,Bronze,2024-10-27T00:00:00
9782,C0009782,Customer 9782,5,Bhopal,E-Commerce,Bronze,2023-01-08T00:00:00
9783,C0009783,Customer 9783,2,Kochi,Institutional,Bronze,2022-06-30T00:00:00
9784,C0009784,Customer 9784,1,Gurgaon,Institutional,Silver,2021-01-22T00:00:00
9785,C0009785,Customer 9785,5,Bhopal,Institutional,Bronze,2021-10-11T00:00:00
9786,C0009786,Customer 9786,5,Nagpur,Modern Trade,Gold,2024-08-28T00:00:00
9787,C0009787,Customer 9787,3,Patna,General Trade,Bronze,2024-07-02T00:00:00
9788,C0009788,Customer 9788,3,Patna,General Trade,Silver,2021-04-25T00:00:00
9789,C0009789,Customer 9789,3,Guwahati,E-Commerce,Silver,2022-06-10T00:00:00
9790,C0009790,Customer 9790,2,Chennai,Modern Trade,Bronze,2024-02-12T00:00:00
9791,C0009791,Customer 9791,2,Chennai,Institutional,Bronze,2022-09-09T00:00:00
9792,C0009792,Customer 9792,4,Surat,Modern Trade,Bronze,2022-03-16T00:00:00
9793,C0009793,Customer 9793,5,Nagpur,Modern Trade,Silver,2023-09-08T00:00:00
9794,C0009794,Customer 9794,1,Noida,Institutional,Silver,2023-03-21T00:00:00
9795,C0009795,Customer 9795,5,Nagpur,Institutional,Bronze,2025-01-17T00:00:00
9796,C0009796,Customer 9796,2,Kochi,E-Commerce,Bronze,2024-09-07T00:00:00
9797,C0009797,Customer 9797,3,Guwahati,General Trade,Bronze,2023-03-15T00:00:00
9798,C0009798,Customer 9798,3,Guwahati,General Trade,Gold,2023-05-09T00:00:00
9799,C0009799,Customer 9799,2,Bengaluru,General Trade,Bronze,2024-11-29T00:00:00
9800,C0009800,Customer 9800,4,Mumbai,Modern Trade,Bronze,2024-09-03T00:00:00
9801,C0009801,Customer 9801,5,Bhopal,Institutional,Bronze,2021-06-07T00:00:00
9802,C0009802,Customer 9802,5,Nagpur,Modern Trade,Silver,2021-10-21T00:00:00
9803,C0009803,Customer 9803,4,Mumbai,Institutional,Gold,2023-12-09T00:00:00
9804,C0009804,Customer 9804,3,Guwahati,E-Commerce,Bronze,2024-12-20T00:00:00
9805,C0009805,Customer 9805,2,Hyderabad,General Trade,Silver,2023-01-05T00:00:00
9806,C0009806,Customer 9806,4,Mumbai,E-Commerce,Bronze,2021-05-09T00:00:00
9807,C0009807,Customer 9807,3,Guwahati,General Trade,Bronze,2022-06-02T00:00:00
9808,C0009808,Customer 9808,1,Delhi,E-Commerce,Silver,2023-04-14T00:00:00
9809,C0009809,Customer 9809,1,Noida,Institutional,Silver,2022-11-24T00:00:00
9810,C0009810,Customer 9810,4,Ahmedabad,Institutional,Bronze,2021-12-26T00:00:00
9811,C0009811,Customer 9811,2,Bengaluru,General Trade,Silver,2021-01-18T00:00:00
9812,C0009812,Customer 9812,5,Bhopal,E-Commerce,Bronze,2023-03-08T00:00:00
9813,C0009813,Customer 9813,3,Kolkata,Institutional,Bronze,2024-11-11T00:00:00
9814,C0009814,Customer 9814,2,Kochi,Modern Trade,Bronze,2024-02-02T00:00:00
9815,C0009815,Customer 9815,5,Nagpur,E-Commerce,Gold,2022-10-06T00:00:00
9816,C0009816,Customer 9816,5,Nagpur,Modern Trade,Bronze,2024-05-17T00:00:00
9817,C0009817,Customer 9817,3,Guwahati,E-Commerce,Bronze,2022-04-27T00:00:00
9818,C0009818,Customer 9818,1,Gurgaon,Institutional,Bronze,2024-02-06T00:00:00
9819,C0009819,Customer 9819,5,Bhopal,E-Commerce,Bronze,2021-08-13T00:00:00
9820,C0009820,Customer 9820,1,Delhi,E-Commerce,Bronze,2021-06-19T00:00:00
9821,C0009821,Customer 9821,2,Bengaluru,General Trade,Bronze,2022-10-26T00:00:00
9822,C0009822,Customer 9822,5,Indore,Modern Trade,Bronze,2024-10-03T00:00:00
9823,C0009823,Customer 9823,2,Bengaluru,Institutional,Gold,2024-04-15T00:00:00
9824,C0009824,Customer 9824,1,Jaipur,Institutional,Silver,2021-05-05T00:00:00
9825,C0009825,Customer 9825,5,Nagpur,E-Commerce,Gold,2023-07-04T00:00:00
9826,C0009826,Customer 9826,1,Delhi,E-Commerce,Bronze,2023-02-12T00:00:00
9827,C0009827,Customer 9827,5,Bhopal,General Trade,Silver,2024-07-11T00:00:00
9828,C0009828,Customer 9828,2,Kochi,E-Commerce,Silver,2023-03-04T00:00:00
9829,C0009829,Customer 9829,5,Indore,Modern Trade,Bronze,2022-01-30T00:00:00
9830,C0009830,Customer 9830,5,Bhopal,Modern Trade,Silver,2025-02-05T00:00:00
9831,C0009831,Customer 9831,4,Surat,General Trade,Silver,2021-11-15T00:00:00
9832,C0009832,Customer 9832,4,Pune,E-Commerce,Gold,2022-10-31T00:00:00
9833,C0009833,Customer 9833,1,Delhi,Institutional,Bronze,2021-08-10T00:00:00
9834,C0009834,Customer 9834,3,Kolkata,E-Commerce,Bronze,2021-12-20T00:00:00
9835,C0009835,Customer 9835,2,Chennai,Institutional,Bronze,2024-02-02T00:00:00
9836,C0009836,Customer 9836,2,Kochi,E-Commerce,Bronze,2022-10-11T00:00:00
9837,C0009837,Customer 9837,3,Guwahati,Institutional,Bronze,2021-09-06T00:00:00
9838,C0009838,Customer 9838,2,Kochi,E-Commerce,Bronze,2021-03-15T00:00:00
9839,C0009839,Customer 9839,5,Nagpur,Modern Trade,Bronze,2021-07-28T00:00:00
9840,C0009840,Customer 9840,1,Delhi,E-Commerce,Bronze,2021-01-28T00:00:00
9841,C0009841,Customer 9841,1,Gurgaon,General Trade,Gold,2023-05-27T00:00:00
9842,C0009842,Customer 9842,1,Delhi,Modern Trade,Silver,2024-03-07T00:00:00
9843,C0009843,Customer 9843,3,Guwahati,General Trade,Silver,2023-03-21T00:00:00
9844,C0009844,Customer 9844,4,Ahmedabad,Modern Trade,Bronze,2024-02-13T00:00:00
9845,C0009845,Customer 9845,4,Mumbai,General Trade,Bronze,2022-11-28T00:00:00
9846,C0009846,Customer 9846,4,Pune,E-Commerce,Bronze,2024-10-06T00:00:00
9847,C0009847,Customer 9847,2,Bengaluru,Modern Trade,Bronze,2022-04-28T00:00:00
9848,C0009848,Customer 9848,3,Patna,General Trade,Bronze,2021-12-11T00:00:00
9849,C0009849,Customer 9849,1,Delhi,Institutional,Bronze,2022-01-04T00:00:00
9850,C0009850,Customer 9850,4,Ahmedabad,Modern Trade,Bronze,2023-07-04T00:00:00
9851,C0009851,Customer 9851,3,Kolkata,Institutional,Gold,2021-06-15T00:00:00
9852,C0009852,Customer 9852,4,Surat,Modern Trade,Bronze,2024-03-29T00:00:00
9853,C0009853,Customer 9853,2,Hyderabad,Modern Trade,Bronze,2024-10-29T00:00:00
9854,C0009854,Customer 9854,5,Indore,General Trade,Bronze,2021-11-19T00:00:00
9855,C0009855,Customer 9855,3,Kolkata,Modern Trade,Gold,2023-11-18T00:00:00
9856,C0009856,Customer 9856,1,Delhi,Institutional,Silver,2023-11-07T00:00:00
9857,C0009857,Customer 9857,5,Nagpur,Institutional,Gold,2022-01-17T00:00:00
9858,C0009858,Customer 9858,5,Indore,General Trade,Bronze,2023-07-31T00:00:00
9859,C0009859,Customer 9859,3,Kolkata,General Trade,Bronze,2021-12-12T00:00:00
9860,C0009860,Customer 9860,1,Delhi,E-Commerce,Bronze,2024-02-18T00:00:00
9861,C0009861,Customer 9861,3,Kolkata,Modern Trade,Silver,2021-04-13T00:00:00
9862,C0009862,Customer 9862,5,Indore,Modern Trade,Bronze,2021-09-06T00:00:00
9863,C0009863,Customer 9863,4,Surat,General Trade,Gold,2024-05-11T00:00:00
9864,C0009864,Customer 9864,1,Gurgaon,Modern Trade,Silver,2023-02-10T00:00:00
9865,C0009865,Customer 9865,5,Bhopal,E-Commerce,Silver,2021-02-18T00:00:00
9866,C0009866,Customer 9866,4,Ahmedabad,Modern Trade,Silver,2021-07-11T00:00:00
9867,C0009867,Customer 9867,2,Hyderabad,Institutional,Bronze,2022-05-05T00:00:00
9868,C0009868,Customer 9868,4,Mumbai,E-Commerce,Bronze,2022-12-04T00:00:00
9869,C0009869,Customer 9869,4,Pune,Institutional,Bronze,2022-07-10T00:00:00
9870,C0009870,Customer 9870,5,Bhopal,E-Commerce,Bronze,2022-09-19T00:00:00
9871,C0009871,Customer 9871,5,Bhopal,General Trade,Bronze,2021-04-12T00:00:00
9872,C0009872,Customer 9872,4,Mumbai,General Trade,Silver,2021-10-18T00:00:00
9873,C0009873,Customer 9873,4,Surat,Institutional,Bronze,2023-03-31T00:00:00
9874,C0009874,Customer 9874,1,Noida,Modern Trade,Bronze,2025-01-06T00:00:00
9875,C0009875,Customer 9875,2,Kochi,Institutional,Bronze,2022-01-21T00:00:00
9876,C0009876,Customer 9876,4,Surat,Institutional,Bronze,2021-11-29T00:00:00
9877,C0009877,Customer 9877,5,Nagpur,E-Commerce,Bronze,2024-06-24T00:00:00
9878,C0009878,Customer 9878,3,Guwahati,Modern Trade,Silver,2023-04-16T00:00:00
9879,C0009879,Customer 9879,2,Hyderabad,E-Commerce,Bronze,2021-03-25T00:00:00
9880,C0009880,Customer 9880,1,Delhi,Institutional,Silver,2021-09-26T00:00:00
9881,C0009881,Customer 9881,3,Kolkata,General Trade,Silver,2023-01-28T00:00:00
9882,C0009882,Customer 9882,3,Guwahati,Modern Trade,Silver,2021-05-27T00:00:00
9883,C0009883,Customer 9883,5,Bhopal,Institutional,Bronze,2023-01-11T00:00:00
9884,C0009884,Customer 9884,4,Pune,Institutional,Silver,2024-04-12T00:00:00
9885,C0009885,Customer 9885,3,Guwahati,Modern Trade,Silver,2024-11-11T00:00:00
9886,C0009886,Customer 9886,2,Bengaluru,Modern Trade,Bronze,2022-05-12T00:00:00
9887,C0009887,Customer 9887,3,Patna,Institutional,Silver,2024-06-14T00:00:00
9888,C0009888,Customer 9888,2,Chennai,Institutional,Bronze,2022-08-16T00:00:00
9889,C0009889,Customer 9889,4,Mumbai,Modern Trade,Silver,2021-05-10T00:00:00
9890,C0009890,Customer 9890,1,Noida,Modern Trade,Bronze,2023-03-09T00:00:00
9891,C0009891,Customer 9891,3,Kolkata,E-Commerce,Bronze,2023-04-27T00:00:00
9892,C0009892,Customer 9892,3,Patna,Modern Trade,Silver,2024-12-14T00:00:00
9893,C0009893,Customer 9893,3,Patna,E-Commerce,Silver,2024-03-16T00:00:00
9894,C0009894,Customer 9894,5,Nagpur,General Trade,Bronze,2024-01-05T00:00:00
